pidlink,kw03,kw04
130250004,3.0,3:Self
130250006,3.0,3:Self
130280009,2.0,3:Self
130290002,,
130304102,,
130304202,1.0,3:Self
131010003,,
131010005,1.0,
131014102,,
131030004,3.0,4:Family
131040002,,
131040003,,
131050006,,
131060002,,
131060004,1.0,3:Self
131064102,,
131070004,,
131090008,,
131104202,,
131110003,,
131110005,1.0,3:Self
131120002,,
131120003,1.0,3:Self
131130006,2.0,3:Self
131140003,,
131140005,1.0,3:Self
131140009,4.0,3:Self
131144102,,
131145202,1.0,3:Self
131160013,,
131170009,,
131171104,1.0,3:Self
131171106,1.0,3:Self
131180002,,
131180004,1.0,3:Self
131185102,1.0,3:Self
131200004,,
132010002,,
132020004,,
132024302,1.0,3:Self
132024402,,
132060002,,
132060005,,
132064202,1.0,3:Self
132070002,,
132080002,,
132090004,,
132090005,,
132090007,,
132093102,,
132100002,1.0,
132110002,,
132120004,,
132130006,,
132130007,,
132133202,,
132134202,,
132140002,,
132140006,,
132144302,,
132160004,,
132164202,,
132180002,,
132180004,1.0,3:Self
132185102,1.0,3:Self
132190002,1.0,
132193102,1.0,3:Self
132200002,,
132200004,1.0,3:Self
133010002,,
133010004,1.0,3:Self
133020003,,
133020007,1.0,3:Self
133023203,,
133030002,,
133030004,,
133043102,,
133044102,1.0,1:Parent
133044202,2.0,3:Self
133044302,,
133050003,3.0,3:Self
133050006,1.0,3:Self
133050008,,
133050010,,
133070007,,
133074102,,
133085102,1.0,3:Self
133120003,,
133120004,2.0,3:Self
133120007,,
133120008,1.0,3:Self
133131102,,
133140002,2.0,
133140006,1.0,3:Self
133150003,,
133150005,1.0,3:Self
133160002,,
133160003,2.0,3:Self
133160004,1.0,3:Self
133160005,1.0,3:Self
133174107,3.0,3:Self
133180002,3.0,3:Self
133180005,1.0,3:Self
133180007,1.0,3:Self
133183106,,
133190002,,
133210004,,
133230002,,
133230003,1.0,3:Self
133230004,1.0,3:Self
133240005,2.0,3:Self
133240007,,
133241108,1.0,3:Self
133250004,2.0,3:Self
133270003,1.0,3:Self
133270007,2.0,3:Self
133275202,1.0,3:Self
133294202,,
133295102,1.0,3:Self
133300002,2.0,3:Self
133300003,1.0,3:Self
133305305,1.0,3:Self
134040002,2.0,3:Self
134060004,,
134071102,,
134080002,,
134085102,2.0,3:Self
134090003,,
134100004,1.0,3:Self
134100005,,
134100006,,
134101102,,
134102206,1.0,3:Self
134120002,,
134124102,,
134133102,,
134140002,1.0,3:Self
134140003,,
134140004,1.0,3:Self
134150002,,
134150003,2.0,3:Self
134155102,1.0,3:Self
134161102,2.0,3:Self
134161103,2.0,1:Parent
134161104,1.0,3:Self
134180002,,
134184102,2.0,3:Self
134185102,1.0,3:Self
134200002,,
134220002,,
134220003,,
134230006,,
134232102,,
134240003,2.0,3:Self
134250002,,
134255102,2.0,3:Self
134270002,,
134270003,,
134280002,7.0,3:Self
134290002,,
134290003,,
134290004,2.0,3:Self
134300002,,
134300005,1.0,3:Self
135010003,,
135013104,1.0,
135020002,,
135030007,,
135030008,1.0,3:Self
135040002,,
135040003,,
135050002,,
135050007,1.0,3:Self
135060002,,
135060005,1.0,3:Self
135065102,1.0,3:Self
135070002,,
135080002,3.0,3:Self
135080006,1.0,3:Self
135083108,2.0,3:Self
135093102,,
135120004,2.0,3:Self
135120008,,
135130003,,
135130009,1.0,3:Self
135134102,,
135140004,,
135140005,,
135140006,,
135140007,,
135140010,,
135180003,,
135180007,1.0,3:Self
135183105,,
135190005,,
135191102,,
135200004,,
135200006,,
136050002,3.0,3:Self
136050007,1.0,3:Self
136051104,1.0,3:Self
136054202,,
136055102,1.0,3:Self
136070002,,
136080002,,
136100004,,
136100008,,
136110005,2.0,3:Self
136130002,1.0,
136130005,1.0,3:Self
136140002,1.0,
136145102,1.0,3:Self
136145202,1.0,3:Self
136150003,,
136153109,1.0,3:Self
136170002,,
136170006,1.0,3:Self
136174102,,
136180002,,
136180004,1.0,3:Self
136190002,,
136194102,,
136210003,,
136210005,1.0,
136210011,1.0,3:Self
136213205,2.0,
136220002,,
136225102,1.0,3:Self
136230003,,
136230004,1.0,3:Self
136240004,,
136240005,,
136240006,2.0,3:Self
136250004,1.0,3:Self
136250012,1.0,3:Self
136253104,,
136255202,1.0,3:Self
136260002,,
136260003,1.0,3:Self
136270002,,
136270003,2.0,3:Self
136270004,1.0,1:Parent
136271103,1.0,1:Parent
136280002,,
136284102,,
136290002,,
136300002,,
136300003,,
136300004,,
136305102,1.0,3:Self
137010002,,
137015102,1.0,3:Self
137020002,,
137020003,,
137020004,2.0,95:Other
137031104,,
137040002,,
137040005,1.0,3:Self
137051102,,
137051202,,
137060002,,
137060003,,
137060004,1.0,3:Self
137080007,,
137084102,1.0,3:Self
137090002,,
137094202,,
137110003,2.0,
137120006,,
137130003,1.0,3:Self
137130011,3.0,3:Self
137134102,,
137135103,1.0,3:Self
137140003,,
137150002,,
137150003,1.0,3:Self
137155102,1.0,3:Self
137160004,,
137161102,1.0,3:Self
137164102,,
137170002,,
137170005,1.0,3:Self
137174102,,
137180006,,
137180007,,
137180008,1.0,3:Self
137200003,2.0,3:Self
137220001,,
137220003,,
137230008,1.0,3:Self
137240008,,
137244102,,
137250007,1.0,3:Self
137253102,,
137280003,,
137290007,1.0,3:Self
137291103,,
137295110,1.0,1:Parent
137295202,1.0,3:Self
138010003,,
138030004,,
138030005,1.0,
138031103,2.0,3:Self
138040006,2.0,3:Self
138043102,,
138050004,,
138054102,,
138060002,,
138070003,1.0,3:Self
138083104,,
138090002,,
138095102,1.0,3:Self
138100002,,
138101102,,
138130004,2.0,3:Self
138140003,,
138140007,,
138140009,4.0,3:Self
138144202,,
138160002,1.0,3:Self
138200002,,
138200005,,
138215102,1.0,3:Self
138220003,,
138220006,,
138220008,2.0,3:Self
138224102,2.0,3:Self
138230004,,
138230005,,
138230006,2.0,3:Self
138240002,1.0,
138240003,1.0,3:Self
138250005,2.0,4:Family
138251102,,
138253104,,
138260002,,
138260005,,
138264102,1.0,3:Self
138270003,,
138300003,2.0,3:Self
138300006,,
138300012,1.0,3:Self
138300016,3.0,3:Self
138301102,,
138305102,1.0,3:Self
139010004,,
139010008,1.0,3:Self
139014002,,
139030002,,
139030003,1.0,3:Self
139030006,1.0,3:Self
139060002,,
139090001,2.0,
139094102,,
139094202,1.0,3:Self
139094302,1.0,3:Self
139100006,,
139100009,1.0,
139104102,1.0,4:Family
139104302,,
139140002,,
139140003,1.0,3:Self
139170005,1.0,3:Self
139170006,1.0,3:Self
139180002,,
139200002,,
140040003,1.0,3:Self
140050002,,
140070002,,
140075102,1.0,3:Self
140080002,,
140083202,,
140090002,,
140110002,,
140110004,1.0,3:Self
140130002,,
140130003,1.0,3:Self
140140002,,
140140005,1.0,3:Self
140180002,,
140183102,1.0,
140200002,,
140203104,1.0,3:Self
141010002,2.0,
141020004,1.0,
141020009,1.0,3:Self
141030002,,
141030006,1.0,3:Self
14103003,2.0,
141034202,,
141034302,,
141050002,,
141050004,,
141050005,,
141054102,,
141060002,,
141065102,1.0,3:Self
141070002,,
141070010,,
141074104,1.0,3:Self
141075202,1.0,3:Self
141075304,1.0,3:Self
141080003,,
141080004,1.0,3:Self
141090002,,
141094102,,
141094202,,
141095203,1.0,3:Self
141100003,,
141100009,1.0,3:Self
141100010,1.0,3:Self
141100011,1.0,3:Self
141110004,,
141110005,,
141115102,1.0,3:Self
141115202,1.0,3:Self
141120003,,
141120006,,
141120007,,
141130003,,
141140005,1.0,3:Self
141140006,1.0,3:Self
141144102,,
141150002,2.0,3:Self
141150004,1.0,3:Self
141180002,,
141180004,,
141184102,,
141190002,,
141195102,1.0,3:Self
141195203,1.0,3:Self
141200002,,
141200003,1.0,3:Self
141200004,,
141210002,,
141210005,,
141210006,1.0,3:Self
141210007,1.0,3:Self
141210009,1.0,3:Self
141215302,1.0,3:Self
141230002,,
141230004,,
141230008,,
141234102,,
141240007,1.0,3:Self
141240010,,
141244202,,
141245202,1.0,3:Self
141250002,,
141250004,,
141250005,1.0,1:Parent
141260002,,
141260003,1.0,3:Self
141270002,,
141280004,,
141280010,1.0,3:Self
141283102,,
141285202,1.0,3:Self
141285302,1.0,3:Self
141290002,,
141290003,,
141290004,1.0,3:Self
141290005,1.0,3:Self
141290006,1.0,3:Self
142014102,,
142020005,1.0,3:Self
142023102,,
142023204,,
142025102,1.0,3:Self
142030004,1.0,3:Self
142033102,1.0,
142034102,,
142040002,1.0,
142040003,1.0,3:Self
142050001,3.0,
142050002,2.0,3:Self
142053105,,
142054202,,
142060003,,
142064102,,
142080003,,
142090002,,
142090004,,
142090005,1.0,3:Self
142090006,1.0,3:Self
142100002,,
142100004,1.0,3:Self
142120002,,
142130003,,
142133102,,
142140006,1.0,3:Self
142143102,,
142145102,1.0,3:Self
142150006,,
142150007,1.0,3:Self
142150009,1.0,3:Self
142153103,,
142155104,1.0,3:Self
142160002,,
142160005,1.0,3:Self
142165102,1.0,3:Self
142165202,2.0,3:Self
142180004,,
142180005,,
142180007,1.0,3:Self
142180008,1.0,3:Self
142190002,,
142190003,1.0,3:Self
142200002,,
142200003,,
142200004,,
142204202,,
142210005,,
142210008,,
142210009,1.0,3:Self
142210010,,
142210012,,
142215102,1.0,3:Self
142220002,,
142220005,,
142220008,1.0,3:Self
142224102,,
142224302,,
142230004,,
142231102,,
142240002,,
142240003,,
142250002,,
142250003,,
142250005,1.0,3:Self
142260004,,
142260005,,
142260008,1.0,3:Self
142265202,1.0,3:Self
142270002,1.0,
142270003,1.0,3:Self
142280003,,
142280007,1.0,3:Self
142280008,,
142283103,1.0,3:Self
142290005,,
142290006,,
142290007,1.0,3:Self
142290009,1.0,1:Parent
142300002,,
142305102,1.0,3:Self
143010002,,
143020002,,
143024202,1.0,3:Self
143030002,,
143040002,,
143050002,3.0,
143050004,2.0,3:Self
143050006,1.0,3:Self
143054102,1.0,3:Self
143060002,,
143070002,,
143070003,1.0,3:Self
143080003,1.0,
143080006,,
143080007,,
143081103,1.0,1:Parent
143084202,,
143090006,,
143093102,,
143094104,,
143110002,,
143130002,,
143130004,1.0,3:Self
143135102,1.0,3:Self
143140004,1.0,3:Self
143150002,,
143150004,,
143150005,,
143160003,1.0,3:Self
143170002,,
143180005,2.0,1:Parent
143180006,,
143180009,,
143184102,,
143190002,,
143190003,,
143190004,1.0,3:Self
143190007,1.0,3:Self
143200003,,
143210002,,
143210005,1.0,3:Self
143210007,1.0,3:Self
143220004,3.0,3:Self
143230002,,
143230006,,
143233102,,
143235204,1.0,3:Self
143240003,1.0,3:Self
143245102,1.0,3:Self
143260002,,
143260004,,
143270002,,
143270003,,
143270004,1.0,3:Self
143275202,1.0,1:Parent
143290002,,
143294102,,
143294302,,
143300003,1.0,3:Self
144010002,2.0,3:Self
144010003,1.0,3:Self
144020002,,
144020003,,
144050002,,
144070002,,
144070004,,
144100002,,
144110002,,
144110004,1.0,3:Self
144130002,,
144133102,,
144135103,1.0,1:Parent
144140002,,
144144102,,
144144202,1.0,3:Self
144160012,1.0,1:Parent
144170002,2.0,3:Self
144180002,,
144180004,1.0,3:Self
145010002,,
145010003,2.0,
145010004,1.0,3:Self
145020002,,
145020004,2.0,3:Self
145020006,1.0,3:Self
145023103,,
145030005,,
145040002,,
145044102,,
145045102,1.0,3:Self
145050004,2.0,3:Self
145050005,1.0,3:Self
145054202,,
145055202,1.0,3:Self
145060002,,
145060003,,
145070002,,
145070004,1.0,3:Self
145080006,1.0,3:Self
145085102,2.0,3:Self
145090002,2.0,3:Self
145090007,2.0,3:Self
145100002,,
145100005,1.0,
145100007,1.0,3:Self
145100013,1.0,3:Self
145105102,1.0,3:Self
145110002,,
145110006,,
145114102,,
145115102,1.0,3:Self
145115302,1.0,3:Self
145120003,,
145120006,1.0,3:Self
145124202,1.0,
145130002,,
145134102,,
145140003,,
145140009,1.0,3:Self
145150005,1.0,3:Self
145150006,1.0,3:Self
145153105,,
145160012,1.0,3:Self
145161102,,
145165102,1.0,3:Self
145170005,,
145173104,1.0,3:Self
145173105,1.0,3:Self
145180004,,
145190002,,
145190003,1.0,
145200002,,
145200004,1.0,3:Self
145210005,1.0,3:Self
145220002,,
145220004,,
145220007,,
145230002,,
145230003,,
145235102,1.0,3:Self
145240004,,
145240010,1.0,3:Self
145243102,1.0,3:Self
145244102,,
145250004,,
145250006,,
145253102,,
145274202,,
145280003,,
145280005,,
145290004,2.0,3:Self
145290010,1.0,3:Self
145295102,1.0,3:Self
146020001,,
146020002,,
146030003,,
146040005,,
146044102,,
146044202,,
146050002,1.0,
146050005,,
146050008,,
146050011,,
146052202,,
146070002,,
146070004,1.0,3:Self
146080007,2.0,3:Self
146110002,,
146110004,1.0,1:Parent
146130003,,
146164102,,
146170002,,
146170003,,
147020004,1.0,3:Self
147020011,1.0,3:Self
147024102,1.0,3:Self
147030003,,
147030006,1.0,3:Self
147030007,1.0,3:Self
147040002,,
147060004,,
147070002,,
147090003,,
147100005,,
147101102,,
147110002,,
147120004,,
147120005,,
147140002,,
147150002,,
147160004,,
147160006,,
147160010,,
147170004,,
147180002,,
147190002,,
148060003,,
148060004,,
148120003,,
148120004,2.0,3:Self
148120006,,
148130001,,
148130002,2.0,3:Self
148130004,1.0,3:Self
148130007,1.0,3:Self
148141102,,
148150003,,
148150009,1.0,3:Self
148153102,1.0,
148154402,1.0,3:Self
148170003,1.0,
148170004,,
148170007,1.0,
148170009,,
148174302,,
149020003,1.0,3:Self
149020004,1.0,3:Self
149040002,1.0,
149100002,,
149100004,1.0,3:Self
149140002,,
149154102,1.0,3:Self
149160002,,
149180002,,
149190002,,
149190004,1.0,3:Self
150020002,,
150020003,,
150020004,,
150025102,1.0,3:Self
150030002,,
150030004,,
150034304,1.0,3:Self
150040003,1.0,3:Self
150050003,,
150070005,,
150074307,2.0,3:Self
150080002,,
150090002,,
150090003,1.0,3:Self
150100002,,
150130002,,
150140002,,
150150002,,
150150004,1.0,3:Self
150150005,1.0,3:Self
150155103,1.0,3:Self
150160002,,
150160003,,
150160004,1.0,3:Self
150190003,,
150204102,,
151123102,2.0,3:Self
151160003,,
151160005,2.0,3:Self
151160006,1.0,3:Self
152020003,,
152030003,,
152041102,,
152054202,2.0,3:Self
152070004,1.0,3:Self
152090003,2.0,3:Self
152091102,,
152100007,1.0,3:Self
152110003,,
152120002,,
152130003,1.0,
152130009,1.0,3:Self
152135102,1.0,3:Self
152150003,,
152150012,1.0,
152153202,,
152154102,,
152160002,,
152164103,1.0,3:Self
152164202,1.0,3:Self
152170007,,
152180006,,
152190002,,
152193103,,
152195102,1.0,3:Self
152200002,,
152201102,,
152204102,,
153010004,,
153010005,,
153020004,1.0,3:Self
153030005,,
153033202,1.0,3:Self
153050008,,
153060005,,
153070005,,
153074102,,
153080005,1.0,3:Self
153090003,,
153090005,1.0,3:Self
153100003,,
153100006,,
153120002,,
153150004,,
153150008,1.0,3:Self
153160004,1.0,3:Self
153161102,,
153170003,,
153170007,1.0,3:Self
153174202,,
153174302,,
153175202,1.0,3:Self
153190002,,
153190003,1.0,3:Self
153200003,,
154010004,,
154010007,1.0,3:Self
154014302,,
154014402,,
154020008,1.0,3:Self
154025102,1.0,3:Self
154054102,,
154054202,,
154055102,1.0,3:Self
154083202,,
154090003,2.0,3:Self
154093202,1.0,3:Self
154120005,,
154120006,,
154134102,,
154170016,1.0,3:Self
154190002,,
154190006,,
154203107,1.0,3:Self
155040001,,
155050002,1.0,
155050007,,
155120002,,
155120003,1.0,3:Self
155130004,,
155181102,,
155190005,,
155190006,,
155191202,,
155200002,,
155200006,1.0,3:Self
157010002,,
157010003,1.0,3:Self
157010007,,
157010009,1.0,3:Self
157010012,1.0,3:Self
157014202,,
157033102,,
157033202,,
157060003,,
157060004,1.0,
157070002,,
157070003,,
157070004,,
157070012,2.0,3:Self
157070013,1.0,3:Self
157070018,1.0,3:Self
157073202,,
157100005,1.0,3:Self
157100006,1.0,3:Self
157100007,1.0,3:Self
157100011,,
157100018,1.0,3:Self
157104202,1.0,
157110005,,
157110007,,
157110008,,
157110011,1.0,3:Self
157113104,1.0,3:Self
157114102,,
157115102,1.0,3:Self
157120007,,
157130004,,
157130005,1.0,3:Self
157170008,,
157174102,,
158010002,,
158010003,,
158030003,,
158030006,,
158030007,1.0,3:Self
158034202,1.0,3:Self
158035102,1.0,3:Self
158040002,,
158050005,,
158050006,,
158060002,2.0,95:Other
158100002,,
158110003,,
158140001,1.0,1:Parent
158140004,2.0,3:Self
158140009,1.0,3:Self
158153306,1.0,3:Self
158160002,,
158170004,,
158201102,,
158201104,1.0,3:Self
159010003,,
159010006,,
159010010,,
159015202,1.0,3:Self
159020003,,
159030002,,
159030006,2.0,3:Self
159044102,,
159050004,2.0,3:Self
159053102,,
159070002,,
159070003,1.0,3:Self
159100004,,
159100006,,
159100013,,
159100014,2.0,3:Self
159110002,,
159110003,,
159110004,2.0,1:Parent
159120004,,
159120006,1.0,3:Self
159120008,,
159130003,1.0,3:Self
159140009,1.0,3:Self
159140011,,
159150006,1.0,1:Parent
159160004,,
159170003,,
159170007,,
159180004,1.0,3:Self
159190002,,
159200003,,
159200004,,
159200005,,
159210003,2.0,3:Self
159213102,1.0,1:Parent
159215102,1.0,3:Self
159220003,,
159220006,,
159230002,1.0,
159230004,,
159233106,1.0,3:Self
159235102,1.0,3:Self
159240004,1.0,3:Self
159240007,,
159244102,,
159245304,1.0,3:Self
159250004,,
159250006,3.0,3:Self
159270006,,
159275102,1.0,3:Self
159275202,2.0,3:Self
159280007,1.0,3:Self
159290002,,
159295102,1.0,3:Self
159300004,2.0,3:Self
160010002,,
160020007,1.0,3:Self
160020012,,
160030002,,
160030003,,
160030004,1.0,3:Self
160040002,,
160040005,,
160050003,1.0,3:Self
160050004,1.0,3:Self
160050005,,
160055202,1.0,3:Self
160060002,,
160060005,2.0,3:Self
160070002,1.0,
160070013,1.0,3:Self
160075202,1.0,3:Self
160080005,1.0,3:Self
160083102,,
160100007,1.0,3:Self
160103107,,
160103202,1.0,3:Self
160110002,,
160110003,,
160110004,,
160110005,,
160110006,,
160110007,1.0,3:Self
160120002,,
160123202,,
160124302,,
160130003,,
160140002,1.0,
160140004,,
160140005,1.0,3:Self
160150002,,
160155102,1.0,1:Parent
160163102,,
160180006,1.0,3:Self
160194102,1.0,3:Self
160200002,,
161010005,,
161015102,1.0,3:Self
161020003,,
161023103,,
161023202,,
161025102,1.0,3:Self
161030002,,
161030003,1.0,3:Self
161030009,1.0,3:Self
161040002,1.0,
161040005,,
161040007,2.0,3:Self
161045102,1.0,3:Self
161050002,,
161055102,1.0,3:Self
161060002,1.0,
161060007,1.0,3:Self
161060009,,
161063103,,
161070003,1.0,1:Parent
161070005,1.0,3:Self
161070007,,
161075202,1.0,3:Self
161080002,1.0,
161080003,,
161080005,1.0,3:Self
161090004,,
161100006,,
161100012,,
161110002,,
161120003,2.0,3:Self
161120006,1.0,3:Self
161130003,,
161140002,,
161140005,1.0,3:Self
161144102,,
161150002,,
161160002,,
161160003,1.0,3:Self
161165103,1.0,3:Self
161170002,,
161170008,1.0,3:Self
161180002,,
161190002,,
161190004,,
162010003,,
162020002,,
162020003,,
162030003,,
162033102,2.0,3:Self
162035202,1.0,3:Self
162040004,,
162050003,,
162070006,,
162080003,1.0,3:Self
162080004,1.0,4:Family
162090003,1.0,
162100002,,
162110003,1.0,3:Self
162125102,1.0,3:Self
162130003,,
162140002,,
162140009,,
162150004,,
162153102,,
162170003,,
162180003,2.0,3:Self
162200001,,
162200002,1.0,3:Self
163030002,,
163030005,,
163030008,1.0,4:Family
163031103,,
163040002,1.0,
163050002,,
163055103,1.0,3:Self
163060003,,
163060004,,
163080002,,
163084102,2.0,3:Self
163090007,1.0,3:Self
163100003,,
163100005,1.0,3:Self
163110001,1.0,
163110002,,
163120002,,
163120004,1.0,
163123102,,
163140002,,
163140003,1.0,3:Self
163150005,1.0,3:Self
163160002,,
163170002,,
163180003,,
163180005,,
163180008,1.0,3:Self
163180009,1.0,3:Self
163190003,,
163200002,,
163200003,1.0,3:Self
163200004,1.0,3:Self
163230003,1.0,3:Self
163240002,,
163240004,1.0,3:Self
163250007,,
163253102,,
163260003,1.0,3:Self
163270002,,
163270004,1.0,3:Self
163270006,1.0,3:Self
163273102,,
163274104,,
163290002,,
163290004,,
163300006,,
164010004,1.0,
164010006,,
164020002,,
164020004,,
164033102,,
164035102,2.0,3:Self
164040004,,
164040005,,
164050004,,
164050006,,
164055103,1.0,3:Self
164055303,1.0,3:Self
164060002,,
164060006,,
164070002,,
164070004,,
164070006,1.0,95:Other
164075104,1.0,3:Self
164090006,,
164100002,,
164105102,2.0,3:Self
164115002,1.0,3:Self
164120002,,
164120003,,
164120004,1.0,3:Self
164120005,,
164124104,1.0,3:Self
164130002,,
164130003,,
164130004,,
164140003,,
164140005,,
164140007,2.0,3:Self
164144102,,
164145103,1.0,3:Self
164154102,,
164160002,,
164170002,,
164170003,1.0,3:Self
164170004,1.0,3:Self
164180008,1.0,3:Self
164183102,,
164185102,1.0,3:Self
164190002,,
164195102,1.0,3:Self
164195302,2.0,3:Self
164200005,,
164200006,1.0,3:Self
164200008,,
164204102,,
164220009,1.0,3:Self
164224102,,
164225302,1.0,3:Self
164230005,,
164230006,,
164230007,,
164233102,,
164240002,,
164244202,1.0,3:Self
164250003,,
164260006,1.0,3:Self
164260007,1.0,3:Self
164260008,,
164270004,,
164270008,1.0,3:Self
164280002,,
164280003,,
164280004,,
164285102,1.0,3:Self
164290001,,
164300002,,
164300010,,
165010004,,
165010006,1.0,3:Self
165010007,,
165010008,1.0,3:Self
165010010,1.0,3:Self
165020004,1.0,3:Self
165030003,1.0,3:Self
165040004,,
165050003,,
165050005,1.0,
165060005,1.0,3:Self
165060009,1.0,3:Self
165070005,1.0,3:Self
165074102,,
165080004,1.0,3:Self
165080010,1.0,3:Self
165090002,,
165100003,,
165110003,,
165120008,1.0,3:Self
165130002,,
165140002,1.0,
165150002,,
165150003,1.0,3:Self
165150006,1.0,3:Self
165150008,1.0,3:Self
165153103,,
165160005,,
165164102,,
165194102,,
165194202,1.0,3:Self
165200004,1.0,3:Self
165200008,1.0,3:Self
165205102,1.0,3:Self
165210002,,
165210003,,
165210004,,
165220005,1.0,3:Self
165240003,,
165250002,,
165260004,,
165270002,2.0,
165280004,,
165290002,,
165300002,,
165300003,1.0,3:Self
165300005,1.0,3:Self
165300006,1.0,3:Self
165410004,,
165410005,1.0,3:Self
165414102,,
165414103,1.0,3:Self
166010004,,
166030002,1.0,
166030005,1.0,3:Self
166030006,1.0,1:Parent
166040001,1.0,
