pidlink,marstat,age,sex,ever_married,male
076120004,1:Not yet married,31.0,1:Male,0,1
076120005,2:Married,55.0,1:Male,1,1
076120006,1:Not yet married,18.0,3:Female,0,0
076150004,2:Married,46.0,1:Male,1,1
076153102,2:Married,47.0,3:Female,1,0
076153103,1:Not yet married,19.0,3:Female,0,0
076153104,1:Not yet married,18.0,1:Male,0,1
076160002,5:Widowed,71.0,3:Female,1,0
076160004,2:Married,41.0,1:Male,1,1
076160005,2:Married,38.0,3:Female,1,0
076164101,2:Married,43.0,1:Male,1,1
076180002,5:Widowed,59.0,3:Female,1,0
076180003,2:Married,41.0,3:Female,1,0
076183101,2:Married,44.0,1:Male,1,1
076183103,1:Not yet married,16.0,3:Female,0,0
076190001,5:Widowed,72.0,3:Female,1,0
076190003,1:Not yet married,47.0,1:Male,0,1
076190005,2:Married,39.0,1:Male,1,1
076190007,2:Married,31.0,3:Female,1,0
076200001,2:Married,71.0,1:Male,1,1
076200002,2:Married,63.0,3:Female,1,0
076200004,4:Divorced,43.0,3:Female,1,0
076410001,2:Married,56.0,1:Male,1,1
076410002,2:Married,51.0,3:Female,1,0
076410003,1:Not yet married,22.0,3:Female,0,0
076410005,1:Not yet married,17.0,3:Female,0,0
076420003,2:Married,37.0,1:Male,1,1
076420006,4:Divorced,41.0,3:Female,1,0
076420015,2:Married,32.0,3:Female,1,0
077010002,2:Married,67.0,1:Male,1,1
077010003,2:Married,51.0,3:Female,1,0
077010009,2:Married,29.0,3:Female,1,0
077014101,2:Married,31.0,1:Male,1,1
077020001,2:Married,78.0,1:Male,1,1
077020002,2:Married,71.0,3:Female,1,0
077020003,4:Divorced,45.0,3:Female,1,0
077020004,2:Married,44.0,3:Female,1,0
077020005,2:Married,42.0,1:Male,1,1
077020007,1:Not yet married,37.0,3:Female,0,0
077020008,2:Married,44.0,3:Female,1,0
077020011,1:Not yet married,16.0,3:Female,0,0
077023101,2:Married,50.0,1:Male,1,1
077023103,1:Not yet married,15.0,1:Male,0,1
077023201,2:Married,43.0,1:Male,1,1
077024102,2:Married,40.0,3:Female,1,0
077050001,2:Married,58.0,1:Male,1,1
077050002,2:Married,57.0,3:Female,1,0
077050004,1:Not yet married,33.0,3:Female,0,0
077050005,1:Not yet married,31.0,1:Male,0,1
077110001,5:Widowed,64.0,1:Male,1,1
077110003,2:Married,44.0,1:Male,1,1
077110007,1:Not yet married,19.0,3:Female,0,0
077110009,2:Married,38.0,3:Female,1,0
077120003,2:Married,48.0,3:Female,1,0
077120004,2:Married,44.0,3:Female,1,0
077120008,1:Not yet married,20.0,3:Female,0,0
077120009,2:Married,50.0,1:Male,1,1
077123101,2:Married,47.0,1:Male,1,1
077123103,1:Not yet married,17.0,1:Male,0,1
077123105,1:Not yet married,15.0,1:Male,0,1
077140004,2:Married,50.0,3:Female,1,0
077140005,2:Married,50.0,1:Male,1,1
077140006,1:Not yet married,24.0,1:Male,0,1
077140007,2:Married,19.0,3:Female,1,0
077150001,2:Married,69.0,1:Male,1,1
077150002,2:Married,69.0,3:Female,1,0
077160001,2:Married,54.0,1:Male,1,1
077160002,2:Married,53.0,3:Female,1,0
077160003,1:Not yet married,24.0,1:Male,0,1
077180004,2:Married,46.0,1:Male,1,1
077183102,2:Married,41.0,3:Female,1,0
077183103,1:Not yet married,15.0,1:Male,0,1
077410001,5:Widowed,76.0,1:Male,1,1
077410003,2:Married,44.0,3:Female,1,0
077410004,2:Married,42.0,3:Female,1,0
077410005,2:Married,44.0,1:Male,1,1
077410006,1:Not yet married,17.0,3:Female,0,0
077410007,2:Married,46.0,1:Male,1,1
077410008,1:Not yet married,16.0,1:Male,0,1
077430001,2:Married,47.0,1:Male,1,1
077430002,3:Separated,53.0,3:Female,1,0
077430003,1:Not yet married,24.0,3:Female,0,0
077430005,1:Not yet married,20.0,3:Female,0,0
077434102,2:Married,51.0,3:Female,1,0
077450002,2:Married,52.0,3:Female,1,0
077450003,2:Married,50.0,1:Male,1,1
077450004,1:Not yet married,22.0,3:Female,0,0
077450011,1:Not yet married,19.0,3:Female,0,0
077450012,1:Not yet married,15.0,1:Male,0,1
077460001,2:Married,60.0,1:Male,1,1
077460002,2:Married,60.0,3:Female,1,0
077460003,2:Married,30.0,3:Female,1,0
077460004,2:Married,29.0,1:Male,1,1
077460005,1:Not yet married,24.0,1:Male,0,1
077460006,1:Not yet married,23.0,1:Male,0,1
077460007,1:Not yet married,20.0,1:Male,0,1
077460009,1:Not yet married,39.0,1:Male,0,1
077460010,2:Married,39.0,1:Male,1,1
077465102,2:Married,48.0,3:Female,1,0
077465103,1:Not yet married,18.0,3:Female,0,0
077470001,5:Widowed,63.0,1:Male,1,1
077470004,2:Married,33.0,1:Male,1,1
077470005,2:Married,29.0,3:Female,1,0
077470006,1:Not yet married,28.0,3:Female,0,0
077475102,2:Married,29.0,3:Female,1,0
077475201,2:Married,33.0,1:Male,1,1
077480003,2:Married,44.0,3:Female,1,0
077483210,2:Married,42.0,1:Male,1,1
078030001,2:Married,69.0,1:Male,1,1
078030002,2:Married,60.0,3:Female,1,0
078030004,2:Married,40.0,1:Male,1,1
078030010,2:Married,40.0,3:Female,1,0
078040002,2:Married,45.0,3:Female,1,0
078040003,2:Married,44.0,1:Male,1,1
078040004,2:Married,47.0,1:Male,1,1
078040005,1:Not yet married,19.0,3:Female,0,0
078043102,2:Married,35.0,3:Female,1,0
078050002,5:Widowed,79.0,3:Female,1,0
078050003,2:Married,41.0,3:Female,1,0
078050004,2:Married,43.0,1:Male,1,1
078060001,2:Married,62.0,1:Male,1,1
078060002,2:Married,58.0,3:Female,1,0
078060003,2:Married,39.0,1:Male,1,1
078060004,2:Married,37.0,3:Female,1,0
078070003,2:Married,52.0,1:Male,1,1
078070006,2:Married,36.0,3:Female,1,0
078070009,2:Married,47.0,3:Female,1,0
078070010,1:Not yet married,24.0,1:Male,0,1
078073104,1:Not yet married,20.0,3:Female,0,0
078073105,1:Not yet married,15.0,1:Male,0,1
078074201,2:Married,42.0,1:Male,1,1
078080001,2:Married,56.0,1:Male,1,1
078080002,2:Married,51.0,3:Female,1,0
078080005,1:Not yet married,23.0,1:Male,0,1
078080007,1:Not yet married,19.0,3:Female,0,0
078100001,4:Divorced,57.0,1:Male,1,1
078100002,2:Married,45.0,3:Female,1,0
078100006,2:Married,67.0,1:Male,1,1
078110002,5:Widowed,57.0,3:Female,1,0
078110005,2:Married,37.0,1:Male,1,1
078110006,1:Not yet married,36.0,1:Male,0,1
078110007,2:Married,33.0,1:Male,1,1
078110008,2:Married,31.0,3:Female,1,0
078113103,2:Married,38.0,3:Female,1,0
078113114,1:Not yet married,15.0,3:Female,0,0
078114202,2:Married,34.0,3:Female,1,0
078114402,2:Married,30.0,3:Female,1,0
078114501,2:Married,33.0,1:Male,1,1
078120001,2:Married,59.0,1:Male,1,1
078120002,2:Married,56.0,3:Female,1,0
078120003,2:Married,39.0,3:Female,1,0
078120004,2:Married,36.0,1:Male,1,1
078120005,2:Married,34.0,1:Male,1,1
078120006,1:Not yet married,32.0,1:Male,0,1
078120007,2:Married,44.0,1:Male,1,1
078124102,2:Married,35.0,3:Female,1,0
078124202,2:Married,33.0,3:Female,1,0
078130002,2:Married,44.0,3:Female,1,0
078130003,2:Married,48.0,1:Male,1,1
078150001,2:Married,52.0,1:Male,1,1
078150002,2:Married,47.0,3:Female,1,0
078150003,1:Not yet married,19.0,1:Male,0,1
078150004,1:Not yet married,16.0,3:Female,0,0
078160002,5:Widowed,63.0,3:Female,1,0
078160003,2:Married,47.0,1:Male,1,1
078160004,2:Married,39.0,3:Female,1,0
078160005,1:Not yet married,18.0,3:Female,0,0
078170002,5:Widowed,60.0,3:Female,1,0
078170004,2:Married,31.0,1:Male,1,1
078170005,2:Married,27.0,3:Female,1,0
078170009,1:Not yet married,20.0,1:Male,0,1
078180001,2:Married,56.0,1:Male,1,1
078180002,2:Married,46.0,3:Female,1,0
078180003,1:Not yet married,27.0,1:Male,0,1
078180004,1:Not yet married,23.0,1:Male,0,1
078180005,1:Not yet married,17.0,3:Female,0,0
078200001,2:Married,50.0,1:Male,1,1
078200002,2:Married,44.0,3:Female,1,0
078200003,2:Married,26.0,3:Female,1,0
078200004,1:Not yet married,22.0,3:Female,0,0
078205101,2:Married,27.0,1:Male,1,1
078410007,2:Married,34.0,3:Female,1,0
078410009,1:Not yet married,27.0,3:Female,0,0
078410012,2:Married,33.0,1:Male,1,1
078430002,5:Widowed,51.0,3:Female,1,0
078430003,1:Not yet married,27.0,1:Male,0,1
078430004,2:Married,24.0,3:Female,1,0
078430005,2:Married,38.0,3:Female,1,0
078433101,2:Married,36.0,1:Male,1,1
078434102,2:Married,31.0,1:Male,1,1
078440001,2:Married,62.0,1:Male,1,1
078440002,2:Married,53.0,3:Female,1,0
078440006,1:Not yet married,18.0,1:Male,0,1
078440007,1:Not yet married,15.0,3:Female,0,0
078440008,1:Not yet married,15.0,3:Female,0,0
079020003,2:Married,57.0,1:Male,1,1
079020004,2:Married,53.0,3:Female,1,0
079020005,2:Married,33.0,1:Male,1,1
079020007,2:Married,28.0,3:Female,1,0
079020008,2:Married,19.0,3:Female,1,0
079020009,1:Not yet married,16.0,1:Male,0,1
079020015,2:Married,31.0,1:Male,1,1
079020016,2:Married,29.0,1:Male,1,1
079020018,2:Married,32.0,3:Female,1,0
079030002,4:Divorced,56.0,3:Female,1,0
079040002,5:Widowed,58.0,3:Female,1,0
079040003,2:Married,37.0,3:Female,1,0
079040004,2:Married,34.0,1:Male,1,1
079044101,2:Married,38.0,1:Male,1,1
079044202,2:Married,36.0,3:Female,1,0
079050001,2:Married,48.0,1:Male,1,1
079050002,2:Married,43.0,3:Female,1,0
079050003,1:Not yet married,20.0,3:Female,0,0
079070001,2:Married,52.0,1:Male,1,1
079070002,2:Married,49.0,3:Female,1,0
079070003,2:Married,25.0,3:Female,1,0
079070005,1:Not yet married,19.0,1:Male,0,1
079090001,2:Married,55.0,1:Male,1,1
079090002,2:Married,46.0,3:Female,1,0
079090003,2:Married,29.0,3:Female,1,0
079090004,2:Married,26.0,3:Female,1,0
079090005,1:Not yet married,19.0,3:Female,0,0
079090006,1:Not yet married,16.0,3:Female,0,0
079090008,2:Married,28.0,1:Male,1,1
079095101,2:Married,37.0,1:Male,1,1
079100002,4:Divorced,49.0,3:Female,1,0
079100003,1:Not yet married,26.0,1:Male,0,1
079100004,1:Not yet married,22.0,1:Male,0,1
079110003,2:Married,29.0,3:Female,1,0
079110004,2:Married,28.0,3:Female,1,0
079110005,1:Not yet married,21.0,1:Male,0,1
079110007,2:Married,42.0,1:Male,1,1
079110008,2:Married,34.0,1:Male,1,1
079113102,2:Married,37.0,3:Female,1,0
079114101,2:Married,33.0,1:Male,1,1
079140001,2:Married,52.0,1:Male,1,1
079140002,2:Married,51.0,3:Female,1,0
079140003,2:Married,25.0,1:Male,1,1
079140004,1:Not yet married,21.0,3:Female,0,0
079140006,2:Married,23.0,3:Female,1,0
079170001,2:Married,50.0,1:Male,1,1
079170002,2:Married,46.0,3:Female,1,0
079170003,1:Not yet married,20.0,1:Male,0,1
079170004,1:Not yet married,17.0,3:Female,0,0
079410002,5:Widowed,56.0,3:Female,1,0
079410003,2:Married,36.0,3:Female,1,0
079410005,2:Married,31.0,3:Female,1,0
079410006,2:Married,26.0,1:Male,1,1
079414101,2:Married,36.0,1:Male,1,1
079430005,2:Married,32.0,3:Female,1,0
079430010,2:Married,37.0,3:Female,1,0
079433307,2:Married,41.0,1:Male,1,1
079434101,2:Married,33.0,1:Male,1,1
080030001,2:Married,61.0,1:Male,1,1
080030004,5:Widowed,86.0,3:Female,1,0
080030008,1:Not yet married,52.0,3:Female,0,0
080030011,2:Married,55.0,1:Male,1,1
080030013,2:Married,54.0,1:Male,1,1
080030015,2:Married,43.0,3:Female,1,0
080030016,1:Not yet married,16.0,3:Female,0,0
080030017,1:Not yet married,21.0,3:Female,0,0
080030018,2:Married,29.0,3:Female,1,0
080030019,1:Not yet married,18.0,3:Female,0,0
080030020,1:Not yet married,19.0,3:Female,0,0
080090001,2:Married,64.0,1:Male,1,1
080090002,2:Married,63.0,3:Female,1,0
080090003,1:Not yet married,28.0,3:Female,0,0
080090004,1:Not yet married,23.0,3:Female,0,0
080090006,2:Married,71.0,1:Male,1,1
080090008,2:Married,60.0,3:Female,1,0
080110001,1:Not yet married,68.0,3:Female,0,0
080110002,1:Not yet married,59.0,3:Female,0,0
080110003,2:Married,55.0,1:Male,1,1
080110004,1:Not yet married,40.0,1:Male,0,1
080112102,2:Married,59.0,3:Female,1,0
080120002,5:Widowed,75.0,3:Female,1,0
080120003,2:Married,40.0,1:Male,1,1
080120004,2:Married,41.0,3:Female,1,0
080120011,2:Married,38.0,3:Female,1,0
080120015,1:Not yet married,17.0,3:Female,0,0
080125101,2:Married,42.0,1:Male,1,1
080130004,2:Married,46.0,3:Female,1,0
080132104,1:Not yet married,15.0,3:Female,0,0
080180001,2:Married,71.0,1:Male,1,1
080180002,2:Married,60.0,3:Female,1,0
080180003,2:Married,40.0,3:Female,1,0
080180004,2:Married,38.0,1:Male,1,1
080180005,2:Married,35.0,1:Male,1,1
080184101,2:Married,46.0,1:Male,1,1
080184202,2:Married,34.0,3:Female,1,0
080184302,2:Married,35.0,3:Female,1,0
081011103,2:Married,34.0,1:Male,1,1
081011105,2:Married,33.0,3:Female,1,0
081020002,5:Widowed,52.0,3:Female,1,0
081020003,1:Not yet married,30.0,1:Male,0,1
081030002,5:Widowed,57.0,3:Female,1,0
081030003,4:Divorced,39.0,3:Female,1,0
081030006,2:Married,27.0,1:Male,1,1
081030007,2:Married,25.0,1:Male,1,1
081035102,2:Married,27.0,3:Female,1,0
081035202,2:Married,25.0,3:Female,1,0
081040001,2:Married,60.0,1:Male,1,1
081040002,2:Married,58.0,3:Female,1,0
081040003,2:Married,37.0,3:Female,1,0
081040005,4:Divorced,32.0,3:Female,1,0
081040007,2:Married,41.0,1:Male,1,1
081040008,1:Not yet married,16.0,3:Female,0,0
081060003,2:Married,46.0,3:Female,1,0
081060006,4:Divorced,51.0,1:Male,1,1
081060009,4:Divorced,30.0,3:Female,1,0
081060010,2:Married,39.0,1:Male,1,1
081060013,2:Married,28.0,1:Male,1,1
081063102,2:Married,37.0,3:Female,1,0
081063103,1:Not yet married,15.0,3:Female,0,0
081070002,2:Married,57.0,3:Female,1,0
081070003,1:Not yet married,21.0,1:Male,0,1
081070010,2:Married,37.0,3:Female,1,0
081080001,2:Married,67.0,1:Male,1,1
081080002,2:Married,64.0,3:Female,1,0
081080003,5:Widowed,40.0,3:Female,1,0
081080004,1:Not yet married,21.0,1:Male,0,1
081080006,1:Not yet married,18.0,1:Male,0,1
081100001,5:Widowed,76.0,3:Female,1,0
081100002,2:Married,53.0,1:Male,1,1
081100004,2:Married,41.0,1:Male,1,1
081100005,2:Married,48.0,3:Female,1,0
081100006,2:Married,61.0,1:Male,1,1
081100007,1:Not yet married,21.0,3:Female,0,0
081100008,2:Married,44.0,3:Female,1,0
081100009,2:Married,53.0,1:Male,1,1
081100010,1:Not yet married,21.0,1:Male,0,1
081100016,1:Not yet married,22.0,1:Male,0,1
081100017,1:Not yet married,21.0,1:Male,0,1
081100018,1:Not yet married,21.0,3:Female,0,0
081101102,2:Married,50.0,3:Female,1,0
081101104,1:Not yet married,24.0,1:Male,0,1
081104102,2:Married,41.0,3:Female,1,0
081104103,1:Not yet married,18.0,1:Male,0,1
081140004,5:Widowed,49.0,3:Female,1,0
081140006,1:Not yet married,23.0,1:Male,0,1
081150001,2:Married,60.0,1:Male,1,1
081150002,2:Married,57.0,3:Female,1,0
081150003,5:Widowed,40.0,3:Female,1,0
081150005,2:Married,33.0,3:Female,1,0
081150006,2:Married,25.0,3:Female,1,0
081150007,1:Not yet married,19.0,3:Female,0,0
081150008,1:Not yet married,15.0,3:Female,0,0
081150010,2:Married,32.0,1:Male,1,1
081155102,2:Married,27.0,1:Male,1,1
081180001,2:Married,59.0,1:Male,1,1
081180002,2:Married,55.0,3:Female,1,0
081180003,4:Divorced,35.0,1:Male,1,1
081180004,2:Married,34.0,1:Male,1,1
081180005,2:Married,32.0,1:Male,1,1
081180007,1:Not yet married,23.0,1:Male,0,1
081180009,1:Not yet married,15.0,1:Male,0,1
081180010,2:Married,25.0,3:Female,1,0
081180013,2:Married,21.0,3:Female,1,0
081200002,2:Married,41.0,1:Male,1,1
081200007,2:Married,28.0,3:Female,1,0
082020002,2:Married,46.0,1:Male,1,1
082020003,2:Married,43.0,1:Male,1,1
082020004,2:Married,39.0,1:Male,1,1
082020005,2:Married,30.0,3:Female,1,0
082020008,2:Married,25.0,3:Female,1,0
082023102,2:Married,44.0,3:Female,1,0
082023103,1:Not yet married,17.0,1:Male,0,1
082023104,1:Not yet married,15.0,3:Female,0,0
082030001,2:Married,72.0,1:Male,1,1
082030002,2:Married,37.0,1:Male,1,1
082030004,2:Married,55.0,3:Female,1,0
082030007,1:Not yet married,31.0,1:Male,0,1
082030008,2:Married,29.0,3:Female,1,0
082030010,1:Not yet married,24.0,1:Male,0,1
082030012,2:Married,57.0,1:Male,1,1
082030013,1:Not yet married,20.0,1:Male,0,1
082030014,2:Married,31.0,1:Male,1,1
082031102,2:Married,65.0,3:Female,1,0
082034102,2:Married,35.0,3:Female,1,0
082040001,5:Widowed,70.0,3:Female,1,0
082040002,2:Married,49.0,3:Female,1,0
082040003,2:Married,46.0,3:Female,1,0
082040004,2:Married,52.0,1:Male,1,1
082040006,1:Not yet married,27.0,1:Male,0,1
082040007,1:Not yet married,25.0,1:Male,0,1
082040008,1:Not yet married,16.0,1:Male,0,1
082041201,2:Married,42.0,1:Male,1,1
082041203,1:Not yet married,19.0,1:Male,0,1
082050001,2:Married,66.0,1:Male,1,1
082050002,2:Married,74.0,3:Female,1,0
082050003,2:Married,43.0,1:Male,1,1
082050004,2:Married,36.0,3:Female,1,0
082050005,2:Married,54.0,1:Male,1,1
082053102,2:Married,42.0,3:Female,1,0
082053103,2:Married,19.0,3:Female,1,0
082054102,2:Married,50.0,3:Female,1,0
082055101,2:Married,38.0,1:Male,1,1
082055103,1:Not yet married,18.0,3:Female,0,0
082060004,2:Married,42.0,3:Female,1,0
082060006,2:Married,38.0,1:Male,1,1
082060007,2:Married,42.0,3:Female,1,0
082060008,4:Divorced,45.0,3:Female,1,0
082060009,1:Not yet married,18.0,3:Female,0,0
082060010,4:Divorced,46.0,3:Female,1,0
082060012,1:Not yet married,22.0,1:Male,0,1
082060013,1:Not yet married,19.0,1:Male,0,1
082063101,2:Married,47.0,1:Male,1,1
082063103,1:Not yet married,18.0,3:Female,0,0
082063104,1:Not yet married,16.0,1:Male,0,1
082065101,2:Married,29.0,1:Male,1,1
082070001,2:Married,50.0,1:Male,1,1
082070002,2:Married,55.0,3:Female,1,0
082070005,2:Married,24.0,1:Male,1,1
082070006,1:Not yet married,16.0,3:Female,0,0
082070007,2:Married,26.0,3:Female,1,0
082080002,5:Widowed,69.0,3:Female,1,0
082080005,1:Not yet married,41.0,1:Male,0,1
082100001,5:Widowed,81.0,3:Female,1,0
082100003,4:Divorced,57.0,3:Female,1,0
082110002,5:Widowed,55.0,3:Female,1,0
082110004,2:Married,38.0,1:Male,1,1
082110005,2:Married,35.0,1:Male,1,1
082110006,2:Married,32.0,3:Female,1,0
082114102,2:Married,35.0,3:Female,1,0
082114202,2:Married,35.0,3:Female,1,0
082114304,2:Married,38.0,1:Male,1,1
082120003,2:Married,42.0,1:Male,1,1
082120006,2:Married,41.0,3:Female,1,0
082130002,2:Married,40.0,1:Male,1,1
082130008,2:Married,39.0,3:Female,1,0
082140001,2:Married,55.0,1:Male,1,1
082140002,2:Married,56.0,3:Female,1,0
082140003,2:Married,32.0,3:Female,1,0
082140004,1:Not yet married,25.0,1:Male,0,1
082145101,2:Married,35.0,1:Male,1,1
082150001,2:Married,59.0,1:Male,1,1
082150002,2:Married,57.0,3:Female,1,0
082150003,2:Married,36.0,1:Male,1,1
082150005,1:Not yet married,28.0,3:Female,0,0
082150006,1:Not yet married,24.0,1:Male,0,1
082150009,2:Married,59.0,1:Male,1,1
082150010,2:Married,56.0,3:Female,1,0
082150011,2:Married,34.0,1:Male,1,1
082151105,2:Married,38.0,3:Female,1,0
082151106,2:Married,30.0,3:Female,1,0
082154102,2:Married,36.0,3:Female,1,0
082160001,2:Married,57.0,1:Male,1,1
082160002,2:Married,57.0,3:Female,1,0
082160003,4:Divorced,37.0,1:Male,1,1
082160004,2:Married,34.0,1:Male,1,1
082160005,2:Married,31.0,3:Female,1,0
082160006,1:Not yet married,23.0,1:Male,0,1
082163103,1:Not yet married,15.0,1:Male,0,1
082163201,2:Married,42.0,1:Male,1,1
082163203,1:Not yet married,15.0,1:Male,0,1
082164102,2:Married,33.0,3:Female,1,0
082180001,2:Married,53.0,1:Male,1,1
082180002,2:Married,52.0,3:Female,1,0
082180003,1:Not yet married,26.0,1:Male,0,1
082180008,1:Not yet married,17.0,1:Male,0,1
082200004,2:Married,62.0,1:Male,1,1
082200005,2:Married,57.0,3:Female,1,0
082200008,1:Not yet married,25.0,3:Female,0,0
083050002,4:Divorced,50.0,3:Female,1,0
083050003,2:Married,44.0,3:Female,1,0
083050004,2:Married,29.0,1:Male,1,1
083050005,2:Married,45.0,1:Male,1,1
083050006,1:Not yet married,19.0,1:Male,0,1
083050009,1:Not yet married,15.0,3:Female,0,0
083055102,2:Married,29.0,3:Female,1,0
083060006,2:Married,34.0,3:Female,1,0
083060009,1:Not yet married,46.0,1:Male,0,1
083064101,2:Married,43.0,1:Male,1,1
083080002,5:Widowed,66.0,3:Female,1,0
083080003,5:Widowed,40.0,3:Female,1,0
083080005,2:Married,20.0,3:Female,1,0
083080006,1:Not yet married,15.0,3:Female,0,0
083090001,2:Married,55.0,1:Male,1,1
083090002,2:Married,54.0,3:Female,1,0
083090003,2:Married,32.0,3:Female,1,0
083090004,1:Not yet married,23.0,3:Female,0,0
083095101,2:Married,36.0,1:Male,1,1
083100003,2:Married,44.0,1:Male,1,1
083100005,2:Married,40.0,3:Female,1,0
083100006,2:Married,37.0,3:Female,1,0
083104102,2:Married,39.0,3:Female,1,0
083104103,1:Not yet married,15.0,1:Male,0,1
083104203,2:Married,40.0,1:Male,1,1
083104301,2:Married,43.0,1:Male,1,1
083110002,5:Widowed,66.0,3:Female,1,0
083110003,2:Married,47.0,3:Female,1,0
083110004,2:Married,45.0,3:Female,1,0
083110009,2:Married,32.0,3:Female,1,0
083110010,1:Not yet married,30.0,1:Male,0,1
083110011,2:Married,32.0,1:Male,1,1
083113101,2:Married,45.0,1:Male,1,1
083113201,2:Married,44.0,1:Male,1,1
083113203,1:Not yet married,18.0,3:Female,0,0
083113204,1:Not yet married,15.0,3:Female,0,0
083120001,2:Married,57.0,1:Male,1,1
083120002,2:Married,52.0,3:Female,1,0
083120005,2:Married,31.0,1:Male,1,1
083120006,2:Married,27.0,3:Female,1,0
083125102,2:Married,28.0,3:Female,1,0
083125202,2:Married,29.0,1:Male,1,1
083130001,2:Married,86.0,1:Male,1,1
083130002,2:Married,67.0,3:Female,1,0
083130004,2:Married,33.0,3:Female,1,0
083130005,1:Not yet married,32.0,1:Male,0,1
083130008,2:Married,43.0,1:Male,1,1
083130010,1:Not yet married,17.0,1:Male,0,1
083140001,2:Married,52.0,1:Male,1,1
083140002,2:Married,53.0,3:Female,1,0
083140003,2:Married,32.0,1:Male,1,1
083140005,1:Not yet married,25.0,1:Male,0,1
083145102,2:Married,27.0,3:Female,1,0
083150001,2:Married,67.0,1:Male,1,1
083150002,2:Married,66.0,3:Female,1,0
083160001,2:Married,62.0,1:Male,1,1
083160002,2:Married,64.0,3:Female,1,0
083160004,2:Married,36.0,1:Male,1,1
083160005,1:Not yet married,26.0,1:Male,0,1
083160006,2:Married,31.0,3:Female,1,0
083160009,1:Not yet married,57.0,3:Female,0,0
083170001,2:Married,67.0,1:Male,1,1
083170002,2:Married,56.0,3:Female,1,0
083170003,2:Married,38.0,3:Female,1,0
083170004,2:Married,36.0,1:Male,1,1
083170006,2:Married,45.0,3:Female,1,0
083170007,1:Not yet married,15.0,3:Female,0,0
083170008,2:Married,40.0,1:Male,1,1
083173101,2:Married,47.0,1:Male,1,1
083173103,1:Not yet married,19.0,3:Female,0,0
083173104,1:Not yet married,15.0,3:Female,0,0
083174102,2:Married,36.0,3:Female,1,0
083180002,5:Widowed,55.0,3:Female,1,0
083180003,2:Married,36.0,3:Female,1,0
083180006,1:Not yet married,19.0,1:Male,0,1
083183101,2:Married,48.0,1:Male,1,1
083190001,4:Divorced,61.0,1:Male,1,1
083190002,4:Divorced,49.0,3:Female,1,0
083190003,1:Not yet married,30.0,1:Male,0,1
083190004,1:Not yet married,27.0,1:Male,0,1
