pidlink,marstat,age,sex
198010005,2:Married,39.0,3:Female
198015102,2:Married,31.0,3:Female
198020001,2:Married,70.0,1:Male
198020002,2:Married,69.0,3:Female
198023102,2:Married,36.0,3:Female
198030003,2:Married,43.0,1:Male
198030004,2:Married,36.0,3:Female
198030005,2:Married,18.0,3:Female
198040001,5:Widowed,63.0,3:Female
198040002,2:Married,42.0,1:Male
198040005,2:Married,30.0,3:Female
198050002,2:Married,48.0,3:Female
198050003,2:Married,48.0,1:Male
198050004,2:Married,25.0,3:Female
198050005,2:Married,31.0,1:Male
198051206,2:Married,27.0,3:Female
198060002,5:Widowed,78.0,3:Female
198070003,2:Married,54.0,1:Male
198070004,2:Married,48.0,3:Female
198080001,2:Married,63.0,1:Male
198080002,2:Married,56.0,3:Female
198080003,2:Married,39.0,1:Male
198084102,2:Married,33.0,3:Female
198090001,2:Married,69.0,1:Male
198090002,2:Married,61.0,3:Female
198090003,2:Married,35.0,1:Male
198094102,2:Married,34.0,3:Female
198100002,2:Married,53.0,1:Male
198100003,2:Married,53.0,3:Female
198110003,2:Married,53.0,1:Male
198111102,2:Married,46.0,3:Female
198130001,5:Widowed,94.0,1:Male
198130002,2:Married,56.0,3:Female
198130003,2:Married,59.0,1:Male
198130004,2:Married,34.0,1:Male
198134102,2:Married,31.0,3:Female
198140001,5:Widowed,81.0,1:Male
198140003,2:Married,52.0,1:Male
198140004,2:Married,49.0,3:Female
198150003,2:Married,47.0,1:Male
198150004,2:Married,41.0,3:Female
198160001,2:Married,58.0,1:Male
198160002,2:Married,52.0,3:Female
198170001,2:Married,63.0,1:Male
198170002,2:Married,58.0,3:Female
198170004,2:Married,37.0,1:Male
198170005,2:Married,34.0,3:Female
198175104,2:Married,30.0,3:Female
198175201,2:Married,31.0,1:Male
198180002,2:Married,48.0,1:Male
198180003,2:Married,51.0,3:Female
198190001,2:Married,49.0,1:Male
198190002,2:Married,43.0,3:Female
198200001,5:Widowed,71.0,1:Male
198200003,2:Married,39.0,3:Female
198200004,2:Married,37.0,1:Male
198200007,2:Married,30.0,3:Female
198204101,2:Married,40.0,1:Male
199010002,5:Widowed,57.0,3:Female
199014101,5:Widowed,47.0,1:Male
199020001,5:Widowed,54.0,1:Male
199020003,2:Married,32.0,1:Male
199020004,2:Married,29.0,3:Female
199020005,2:Married,25.0,3:Female
199020007,5:Widowed,74.0,3:Female
199020009,2:Married,27.0,1:Male
199024102,2:Married,32.0,3:Female
199025102,2:Married,31.0,1:Male
199030003,2:Married,43.0,1:Male
199030004,2:Married,40.0,3:Female
199040001,2:Married,60.0,1:Male
199040002,2:Married,59.0,3:Female
199040003,2:Married,41.0,3:Female
199040004,2:Married,32.0,3:Female
199040007,2:Married,42.0,1:Male
199040009,2:Married,82.0,1:Male
199040010,2:Married,84.0,3:Female
199050001,2:Married,71.0,1:Male
199050002,2:Married,60.0,3:Female
199050003,2:Married,25.0,3:Female
199055102,2:Married,34.0,1:Male
199060001,2:Married,58.0,1:Male
199060002,2:Married,56.0,3:Female
199060003,2:Married,36.0,3:Female
199060004,2:Married,35.0,3:Female
199064101,2:Married,34.0,1:Male
199090001,2:Married,78.0,1:Male
199090002,2:Married,68.0,3:Female
199090003,2:Married,46.0,3:Female
199090005,4:Divorced,35.0,3:Female
199093103,2:Married,45.0,1:Male
199110001,2:Married,51.0,1:Male
199110002,2:Married,51.0,3:Female
199120001,2:Married,72.0,1:Male
199120002,2:Married,69.0,3:Female
199120003,2:Married,38.0,1:Male
199120005,2:Married,34.0,3:Female
199120006,2:Married,32.0,3:Female
199120007,2:Married,30.0,3:Female
199120008,2:Married,29.0,3:Female
199120009,2:Married,24.0,3:Female
199120015,2:Married,32.0,3:Female
199123103,2:Married,38.0,1:Male
199124101,2:Married,32.0,1:Male
199124201,2:Married,38.0,1:Male
199130001,5:Widowed,70.0,1:Male
199130003,4:Divorced,60.0,1:Male
199140002,5:Widowed,54.0,3:Female
199150002,5:Widowed,53.0,3:Female
199150003,2:Married,37.0,3:Female
199150005,2:Married,31.0,3:Female
199154101,2:Married,41.0,1:Male
199154201,2:Married,32.0,1:Male
199160001,2:Married,54.0,3:Female
199160006,2:Married,62.0,1:Male
199170001,2:Married,48.0,1:Male
199170002,2:Married,48.0,3:Female
199170003,2:Married,27.0,1:Male
199174102,2:Married,27.0,3:Female
199180001,5:Widowed,74.0,1:Male
199180003,2:Married,47.0,1:Male
199180004,2:Married,45.0,3:Female
199180005,2:Married,42.0,1:Male
199180006,2:Married,37.0,3:Female
199180007,2:Married,35.0,1:Male
199180008,2:Married,51.0,1:Male
199180010,2:Married,40.0,3:Female
199181102,2:Married,42.0,3:Female
199183103,2:Married,30.0,3:Female
199184101,2:Married,45.0,1:Male
199200002,5:Widowed,83.0,3:Female
199200005,2:Married,26.0,3:Female
199200008,2:Married,28.0,1:Male
199200010,2:Married,65.0,1:Male
199200011,2:Married,62.0,3:Female
200010003,2:Married,63.0,1:Male
200010004,2:Married,58.0,3:Female
200020002,5:Widowed,94.0,3:Female
200020003,2:Married,54.0,1:Male
200020004,2:Married,54.0,3:Female
200020005,2:Married,28.0,1:Male
200025002,2:Married,25.0,3:Female
200030003,2:Married,26.0,3:Female
200030006,2:Married,32.0,1:Male
200040001,2:Married,59.0,1:Male
200040002,2:Married,34.0,1:Male
200040004,2:Married,55.0,3:Female
200044102,2:Married,29.0,3:Female
200050002,5:Widowed,72.0,3:Female
200050003,3:Separated,54.0,3:Female
200050004,2:Married,35.0,3:Female
200050008,2:Married,44.0,1:Male
200050009,2:Married,40.0,3:Female
200054201,2:Married,32.0,1:Male
200055102,2:Married,43.0,1:Male
200060001,2:Married,76.0,1:Male
200060002,2:Married,76.0,3:Female
200070001,2:Married,53.0,1:Male
200070002,2:Married,53.0,3:Female
200080002,5:Widowed,52.0,3:Female
200090003,2:Married,53.0,1:Male
200090004,2:Married,48.0,1:Male
200090005,2:Married,27.0,3:Female
200090006,2:Married,40.0,3:Female
200090009,2:Married,28.0,1:Male
200091102,2:Married,47.0,3:Female
200100002,2:Married,62.0,1:Male
200100003,2:Married,61.0,3:Female
200100004,2:Married,37.0,3:Female
200100005,2:Married,35.0,3:Female
200103102,2:Married,34.0,1:Male
200110002,2:Married,59.0,3:Female
200110003,2:Married,35.0,3:Female
200110004,2:Married,33.0,3:Female
200113101,2:Married,40.0,1:Male
200113107,2:Married,75.0,1:Male
200114001,2:Married,38.0,1:Male
200120001,2:Married,55.0,1:Male
200120002,2:Married,52.0,3:Female
200120003,2:Married,28.0,3:Female
200120004,2:Married,25.0,3:Female
200120006,5:Widowed,84.0,3:Female
200125102,2:Married,31.0,1:Male
200125202,2:Married,31.0,1:Male
200130002,5:Widowed,58.0,3:Female
200140001,2:Married,55.0,1:Male
200140002,2:Married,52.0,3:Female
200150001,2:Married,75.0,1:Male
200150002,2:Married,67.0,3:Female
200150003,2:Married,38.0,3:Female
200154102,2:Married,34.0,1:Male
200170003,3:Separated,48.0,3:Female
200170004,2:Married,46.0,3:Female
200170006,2:Married,24.0,1:Male
200180003,2:Married,54.0,3:Female
200180005,2:Married,49.0,1:Male
200190001,2:Married,55.0,1:Male
200190002,2:Married,54.0,3:Female
200190003,2:Married,29.0,3:Female
200190006,2:Married,34.0,1:Male
200200003,2:Married,55.0,3:Female
200200004,2:Married,34.0,3:Female
200200005,2:Married,32.0,3:Female
200200007,2:Married,45.0,1:Male
200203101,2:Married,78.0,1:Male
200205101,2:Married,37.0,1:Male
201010001,2:Married,61.0,1:Male
201010002,2:Married,60.0,3:Female
201010003,2:Married,24.0,3:Female
201015102,2:Married,24.0,1:Male
201020001,5:Widowed,57.0,3:Female
201020003,3:Separated,27.0,3:Female
201050002,5:Widowed,53.0,3:Female
201050003,2:Married,36.0,1:Male
201050004,2:Married,25.0,3:Female
201054102,2:Married,35.0,3:Female
201054201,4:Divorced,26.0,1:Male
201055101,2:Married,31.0,1:Male
201070002,5:Widowed,68.0,3:Female
201070003,2:Married,41.0,3:Female
201070004,2:Married,39.0,1:Male
201074101,2:Married,43.0,1:Male
201075102,2:Married,38.0,3:Female
201080001,2:Married,52.0,1:Male
201080002,2:Married,51.0,3:Female
201080003,2:Married,29.0,3:Female
201080004,2:Married,25.0,1:Male
201084101,2:Married,30.0,1:Male
201085102,2:Married,23.0,3:Female
201090002,2:Married,55.0,3:Female
201090003,2:Married,59.0,1:Male
201090005,2:Married,34.0,3:Female
201090006,2:Married,31.0,3:Female
201090008,2:Married,47.0,1:Male
201090009,2:Married,41.0,3:Female
201094101,2:Married,37.0,1:Male
201094201,2:Married,41.0,1:Male
201100002,2:Married,58.0,1:Male
201100003,2:Married,51.0,3:Female
201110001,2:Married,84.0,1:Male
201110002,2:Married,75.0,3:Female
201110003,2:Married,40.0,3:Female
201110004,2:Married,38.0,1:Male
201114101,2:Married,42.0,1:Male
201114202,2:Married,33.0,3:Female
201120003,2:Married,40.0,3:Female
201120004,2:Married,38.0,1:Male
201120005,2:Married,36.0,3:Female
201123101,2:Married,47.0,1:Male
201130002,5:Widowed,58.0,3:Female
201130003,2:Married,35.0,1:Male
201130006,2:Married,29.0,3:Female
201140001,5:Widowed,79.0,1:Male
201140003,2:Married,49.0,1:Male
201140004,5:Widowed,43.0,3:Female
201140005,2:Married,37.0,3:Female
201150002,5:Widowed,63.0,3:Female
201150003,2:Married,37.0,3:Female
201150005,2:Married,27.0,1:Male
201160001,2:Married,70.0,1:Male
201160002,2:Married,54.0,3:Female
201160003,2:Married,42.0,3:Female
201160005,2:Married,27.0,1:Male
201161101,2:Married,44.0,1:Male
201161103,2:Married,20.0,3:Female
201165102,2:Married,24.0,3:Female
201170001,5:Widowed,69.0,3:Female
201170002,3:Separated,49.0,1:Male
201170003,2:Married,43.0,1:Male
201170004,2:Married,39.0,1:Male
201170005,2:Married,37.0,1:Male
201170006,2:Married,33.0,3:Female
201173102,2:Married,38.0,3:Female
201174102,2:Married,46.0,3:Female
201174201,2:Married,34.0,1:Male
201180001,5:Widowed,80.0,3:Female
201190001,5:Widowed,63.0,3:Female
201190002,2:Married,45.0,1:Male
201190005,2:Married,44.0,3:Female
201200002,5:Widowed,69.0,3:Female
201200003,2:Married,39.0,3:Female
201203101,2:Married,42.0,1:Male
201210001,2:Married,52.0,1:Male
201210003,2:Married,30.0,3:Female
201210004,2:Married,29.0,1:Male
201210005,2:Married,24.0,1:Male
201214101,2:Married,29.0,1:Male
201215102,2:Married,35.0,3:Female
201220002,5:Widowed,69.0,3:Female
201220003,2:Married,41.0,3:Female
201220004,2:Married,48.0,1:Male
201220005,2:Married,36.0,1:Male
201220006,2:Married,32.0,1:Male
201220007,2:Married,27.0,3:Female
201220010,2:Married,33.0,3:Female
201224102,2:Married,34.0,3:Female
201225102,2:Married,32.0,1:Male
201230001,5:Widowed,93.0,1:Male
201230004,2:Married,46.0,1:Male
201230005,2:Married,44.0,1:Male
201233102,2:Married,46.0,3:Female
201233202,2:Married,41.0,3:Female
201240002,5:Widowed,59.0,3:Female
201240004,2:Married,32.0,1:Male
201245102,2:Married,36.0,3:Female
201250001,2:Married,48.0,1:Male
201250002,2:Married,48.0,3:Female
201260001,5:Widowed,74.0,1:Male
201260003,2:Married,43.0,1:Male
201260004,2:Married,39.0,1:Male
201264102,2:Married,38.0,3:Female
201270002,5:Widowed,75.0,3:Female
201270003,2:Married,38.0,1:Male
201270004,2:Married,35.0,3:Female
201280002,5:Widowed,82.0,3:Female
201280003,2:Married,46.0,1:Male
201280004,2:Married,45.0,3:Female
201290001,2:Married,52.0,1:Male
201290002,2:Married,50.0,3:Female
201290003,2:Married,29.0,1:Male
201300001,2:Married,54.0,1:Male
201300002,2:Married,54.0,3:Female
201300003,2:Married,28.0,3:Female
202010001,2:Married,54.0,1:Male
202010002,2:Married,50.0,3:Female
202010003,2:Married,25.0,3:Female
202015102,2:Married,31.0,1:Male
202030001,5:Widowed,94.0,1:Male
202030003,2:Married,55.0,1:Male
202030004,2:Married,46.0,3:Female
202030005,2:Married,23.0,3:Female
202040001,2:Married,62.0,1:Male
202040002,2:Married,59.0,3:Female
202040003,2:Married,38.0,3:Female
202040004,2:Married,35.0,3:Female
202043102,2:Married,44.0,1:Male
202050003,4:Divorced,47.0,3:Female
202050004,2:Married,39.0,1:Male
202054102,2:Married,39.0,3:Female
202070002,2:Married,45.0,3:Female
202080001,5:Widowed,59.0,3:Female
202080003,2:Married,40.0,1:Male
202080004,2:Married,34.0,1:Male
202084102,2:Married,33.0,3:Female
202085102,2:Married,37.0,3:Female
202090001,2:Married,72.0,1:Male
202090002,2:Married,65.0,3:Female
202090003,2:Married,43.0,3:Female
202090004,2:Married,41.0,3:Female
202090005,2:Married,35.0,1:Male
202090006,2:Married,33.0,1:Male
202090009,2:Married,50.0,1:Male
202094101,2:Married,38.0,1:Male
202094202,2:Married,37.0,3:Female
202095102,2:Married,34.0,3:Female
202100002,2:Married,47.0,1:Male
202100003,2:Married,32.0,1:Male
202100004,2:Married,42.0,3:Female
202100008,2:Married,33.0,3:Female
202100010,5:Widowed,61.0,1:Male
202110002,2:Married,51.0,3:Female
202110003,2:Married,57.0,1:Male
202120001,2:Married,50.0,1:Male
202120002,2:Married,51.0,3:Female
202120003,2:Married,24.0,1:Male
202125102,2:Married,24.0,3:Female
202130001,2:Married,74.0,1:Male
202130002,2:Married,66.0,3:Female
202130003,2:Married,41.0,3:Female
202130004,2:Married,39.0,1:Male
202130005,2:Married,37.0,1:Male
202130007,4:Divorced,42.0,3:Female
202133101,2:Married,47.0,1:Male
202133207,2:Married,31.0,3:Female
202134102,2:Married,33.0,3:Female
202140002,5:Widowed,69.0,3:Female
202140004,2:Married,28.0,3:Female
202140005,2:Married,47.0,1:Male
202140006,2:Married,43.0,3:Female
202145202,2:Married,34.0,1:Male
202150002,5:Widowed,59.0,3:Female
202150003,4:Divorced,42.0,1:Male
202150005,2:Married,37.0,3:Female
202150006,2:Married,31.0,3:Female
202154101,2:Married,42.0,1:Male
202155102,2:Married,44.0,1:Male
202160001,2:Married,73.0,1:Male
202160002,2:Married,72.0,3:Female
202160004,2:Married,43.0,3:Female
202160005,2:Married,39.0,3:Female
202160006,2:Married,36.0,3:Female
202160007,2:Married,35.0,1:Male
202160015,2:Married,26.0,3:Female
202164101,2:Married,37.0,1:Male
202165103,2:Married,51.0,1:Male
202170001,2:Married,76.0,1:Male
202170002,2:Married,72.0,3:Female
202170005,2:Married,32.0,1:Male
202170007,2:Married,19.0,3:Female
202175102,2:Married,26.0,3:Female
202175202,2:Married,21.0,1:Male
202180001,2:Married,79.0,1:Male
202180002,2:Married,74.0,3:Female
202180003,2:Married,52.0,1:Male
202180005,2:Married,43.0,3:Female
202180006,2:Married,40.0,1:Male
202180007,2:Married,37.0,3:Female
202180008,2:Married,33.0,1:Male
202180011,2:Married,46.0,1:Male
202184102,2:Married,40.0,3:Female
202184201,2:Married,44.0,1:Male
202185102,2:Married,40.0,3:Female
202185302,2:Married,29.0,3:Female
202190002,5:Widowed,71.0,3:Female
202190003,2:Married,45.0,3:Female
202190004,2:Married,35.0,1:Male
202190005,4:Divorced,48.0,1:Male
202193101,2:Married,45.0,1:Male
202195102,2:Married,32.0,3:Female
202200001,2:Married,72.0,1:Male
202200002,2:Married,69.0,3:Female
202200004,2:Married,40.0,1:Male
202200005,2:Married,36.0,3:Female
202203104,2:Married,41.0,1:Male
202205102,2:Married,43.0,3:Female
203010003,2:Married,55.0,1:Male
203010004,2:Married,49.0,3:Female
203020001,2:Married,51.0,1:Male
203020002,2:Married,51.0,3:Female
203020003,2:Married,29.0,3:Female
203020004,2:Married,27.0,1:Male
203020005,2:Married,24.0,3:Female
203025102,2:Married,30.0,1:Male
203025202,2:Married,25.0,3:Female
203025301,2:Married,27.0,1:Male
203030003,2:Married,33.0,3:Female
203030004,2:Married,31.0,1:Male
203030005,2:Married,29.0,3:Female
203030006,2:Married,37.0,1:Male
203034103,2:Married,24.0,3:Female
203034202,2:Married,42.0,1:Male
203040001,2:Married,76.0,1:Male
203040004,2:Married,42.0,3:Female
203040006,2:Married,56.0,3:Female
203045101,2:Married,44.0,1:Male
203050001,2:Married,55.0,1:Male
203050002,2:Married,52.0,3:Female
203050003,2:Married,32.0,3:Female
203050004,2:Married,27.0,3:Female
203050006,2:Married,32.0,1:Male
203054101,2:Married,49.0,1:Male
203060001,2:Married,58.0,1:Male
203060002,2:Married,55.0,3:Female
203070002,5:Widowed,56.0,3:Female
203070003,2:Married,41.0,3:Female
203070004,2:Married,37.0,3:Female
203070005,2:Married,46.0,1:Male
203074101,2:Married,39.0,1:Male
203080003,2:Married,55.0,3:Female
203080004,2:Married,45.0,3:Female
203080005,2:Married,62.0,1:Male
203090002,2:Married,50.0,1:Male
203094102,2:Married,35.0,3:Female
203100001,2:Married,62.0,1:Male
203100002,2:Married,60.0,3:Female
203100003,2:Married,41.0,3:Female
203100004,2:Married,39.0,1:Male
203100005,2:Married,37.0,3:Female
203100006,2:Married,33.0,1:Male
203100007,2:Married,46.0,1:Male
203100008,2:Married,41.0,1:Male
203100010,2:Married,33.0,3:Female
203104102,2:Married,36.0,3:Female
203110001,2:Married,47.0,1:Male
203110002,2:Married,43.0,3:Female
203110005,2:Married,52.0,1:Male
203115102,2:Married,43.0,3:Female
203120004,2:Married,41.0,3:Female
203120006,2:Married,46.0,1:Male
203120007,2:Married,22.0,3:Female
203120008,4:Divorced,49.0,1:Male
203125202,2:Married,25.0,1:Male
203130002,2:Married,46.0,1:Male
203133102,2:Married,47.0,3:Female
203140001,2:Married,67.0,1:Male
203140002,2:Married,66.0,3:Female
203140003,2:Married,36.0,1:Male
203140004,2:Married,33.0,3:Female
203140005,2:Married,29.0,1:Male
203140006,4:Divorced,45.0,3:Female
203140009,2:Married,34.0,3:Female
203144101,2:Married,42.0,1:Male
203150001,2:Married,82.0,1:Male
203150002,2:Married,75.0,3:Female
203150003,2:Married,25.0,3:Female
203155102,2:Married,29.0,1:Male
203160001,5:Widowed,71.0,3:Female
203160002,2:Married,44.0,1:Male
203164102,2:Married,35.0,3:Female
203170002,5:Widowed,79.0,3:Female
203170003,2:Married,38.0,1:Male
203170004,2:Married,37.0,3:Female
203180001,2:Married,55.0,1:Male
203180002,2:Married,53.0,3:Female
203190001,2:Married,81.0,1:Male
203190002,2:Married,73.0,3:Female
203190003,2:Married,50.0,1:Male
203190004,5:Widowed,46.0,3:Female
203194102,2:Married,39.0,3:Female
203200001,2:Married,53.0,1:Male
203200002,2:Married,53.0,3:Female
204010001,2:Married,75.0,1:Male
204010002,2:Married,59.0,3:Female
204010003,2:Married,43.0,3:Female
204010004,2:Married,40.0,3:Female
204010005,2:Married,46.0,1:Male
204010006,2:Married,46.0,1:Male
204020002,5:Widowed,56.0,3:Female
204020003,2:Married,36.0,1:Male
204020004,2:Married,31.0,3:Female
204040001,2:Married,55.0,1:Male
204040002,2:Married,53.0,3:Female
204040003,2:Married,33.0,1:Male
204040004,2:Married,26.0,1:Male
204040005,5:Widowed,81.0,3:Female
204040006,2:Married,44.0,1:Male
204040007,2:Married,43.0,3:Female
204045102,2:Married,29.0,3:Female
204045302,2:Married,62.0,1:Male
204045303,2:Married,59.0,3:Female
204050001,2:Married,56.0,1:Male
204050002,2:Married,51.0,3:Female
204050005,2:Married,23.0,1:Male
204055302,2:Married,23.0,3:Female
204060003,2:Married,53.0,1:Male
204070003,2:Married,59.0,1:Male
204070004,2:Married,47.0,3:Female
204080002,5:Widowed,70.0,3:Female
204080003,2:Married,42.0,1:Male
204090001,2:Married,48.0,1:Male
204090002,2:Married,44.0,3:Female
204100001,2:Married,73.0,1:Male
204100002,2:Married,64.0,3:Female
204100003,2:Married,44.0,1:Male
204100004,2:Married,38.0,1:Male
204100005,2:Married,39.0,3:Female
204105202,2:Married,32.0,3:Female
204110002,5:Widowed,79.0,3:Female
204110003,2:Married,52.0,3:Female
204110004,2:Married,48.0,1:Male
204110006,2:Married,46.0,3:Female
204110007,2:Married,47.0,1:Male
204111101,2:Married,44.0,1:Male
204111202,2:Married,58.0,3:Female
204111204,2:Married,39.0,1:Male
204111213,2:Married,38.0,3:Female
204120002,5:Widowed,55.0,3:Female
204120004,2:Married,30.0,1:Male
204120005,2:Married,26.0,3:Female
204120006,2:Married,24.0,3:Female
204120012,2:Married,35.0,1:Male
204125102,2:Married,25.0,3:Female
204125201,2:Married,29.0,1:Male
204130002,5:Widowed,61.0,3:Female
204130003,2:Married,34.0,1:Male
204134102,2:Married,30.0,3:Female
204140001,2:Married,52.0,1:Male
204140002,2:Married,48.0,3:Female
204140003,2:Married,24.0,3:Female
204145102,2:Married,25.0,1:Male
204150002,5:Widowed,64.0,3:Female
204150003,2:Married,39.0,1:Male
204150005,2:Married,32.0,1:Male
204150006,2:Married,42.0,3:Female
204150007,2:Married,45.0,1:Male
204150008,2:Married,24.0,3:Female
204150010,2:Married,37.0,3:Female
204150011,5:Widowed,50.0,3:Female
204150012,2:Married,30.0,3:Female
204155102,2:Married,26.0,1:Male
204160001,2:Married,51.0,1:Male
204160002,2:Married,49.0,3:Female
204160003,4:Divorced,31.0,1:Male
204170001,2:Married,73.0,1:Male
204170002,2:Married,59.0,3:Female
204170003,2:Married,35.0,1:Male
204174102,2:Married,35.0,3:Female
204180001,2:Married,49.0,1:Male
204180002,2:Married,52.0,3:Female
204180003,4:Divorced,31.0,1:Male
204190001,2:Married,54.0,1:Male
204190002,2:Married,54.0,3:Female
204200001,2:Married,76.0,1:Male
204200002,2:Married,72.0,3:Female
